0000013371	0000000001	46.860790	-96.894897	0	0
0000013371	0000000002	46.860779	-96.894958	5	1
0000013371	0000000003	46.860767	-96.895004	8	2
0000013371	0000000004	46.860767	-96.895058	13	3
0000013371	0000000005	46.860767	-96.895149	19	5
0000013371	0000000006	46.860779	-96.895271	29	8
0000013371	0000000007	46.860779	-96.895500	46	12
0000013371	0000000008	46.860790	-96.895538	49	13
0000013371	0000000009	46.860790	-96.895576	52	14
0000013371	0000000010	46.860809	-96.895638	57	15
0000013371	0000000011	46.860840	-96.895676	62	16
0000013371	0000000012	46.860897	-96.895767	71	18
0000013371	0000000013	46.860939	-96.895821	77	20
0000013371	0000000014	46.860970	-96.895859	82	21
0000013371	0000000015	46.861008	-96.895905	87	23
0000013371	0000000016	46.861050	-96.895950	93	24
0000013371	0000000017	46.861080	-96.896034	100	26
0000013371	0000000018	46.861099	-96.896080	104	27
0000013371	0000000019	46.861149	-96.896034	111	29
0000013371	0000000020	46.861240	-96.896027	121	32
0000013371	0000000021	46.861458	-96.896019	145	39
0000013371	0000000022	46.861538	-96.896019	154	42
0000013371	0000000023	46.861828	-96.896011	186	51
0000013371	0000000024	46.862328	-96.895996	242	68
0000013371	0000000025	46.862289	-96.893639	421	87
0000013371	0000000026	46.862259	-96.891914	552	101
0000013371	0000000027	46.862209	-96.891640	574	104
0000013371	0000000028	46.862179	-96.890404	668	114
0000013371	0000000029	46.862167	-96.889618	728	120
0000013371	0000000030	46.862148	-96.888977	777	126
0000013371	0000000031	46.862129	-96.888336	825	131
0000013371	0000000032	46.862110	-96.887169	914	140
0000013371	0000000033	46.862110	-96.886681	951	144
0000013371	0000000034	46.862099	-96.886429	971	146
0000013371	0000000035	46.862061	-96.884079	1149	166
0000013371	0000000036	46.862038	-96.882965	1234	175
0000013371	0000000037	46.862019	-96.882240	1289	181
0000013371	0000000038	46.862007	-96.881310	1360	188
0000013371	0000000039	46.862000	-96.880379	1431	196
0000013371	0000000040	46.861988	-96.879326	1511	205
0000013371	0000000041	46.861969	-96.877785	1628	217
0000013371	0000000042	46.861958	-96.877235	1670	222
0000013371	0000000043	46.861958	-96.876450	1730	228
0000013371	0000000044	46.861938	-96.875061	1835	239
0000013371	0000000045	46.861919	-96.873764	1934	250
0000013371	0000000046	46.861908	-96.872421	2036	261
0000013371	0000000047	46.862030	-96.872421	2050	264
0000013371	0000000048	46.862537	-96.872406	2106	278
0000013372	0000000001	46.759487	-96.903824	0	0
0000013372	0000000002	46.760590	-96.903801	123	7
0000013372	0000000003	46.761047	-96.903801	173	10
0000013372	0000000004	46.761379	-96.903778	210	12
0000013372	0000000005	46.761738	-96.903770	250	14
0000013372	0000000006	46.762489	-96.903740	334	19
0000013372	0000000007	46.762909	-96.903725	380	21
0000013372	0000000008	46.763081	-96.903725	400	22
0000013372	0000000009	46.763790	-96.903709	478	27
0000013372	0000000010	46.764210	-96.903694	525	30
0000013372	0000000011	46.765259	-96.903656	642	36
0000013372	0000000012	46.766117	-96.903625	737	41
0000013372	0000000013	46.766979	-96.903610	833	47
0000013372	0000000014	46.767548	-96.903587	896	50
0000013372	0000000015	46.767799	-96.903587	924	52
0000013372	0000000016	46.768379	-96.903557	989	56
0000013372	0000000017	46.768810	-96.903549	1037	58
0000013372	0000000018	46.769669	-96.903519	1132	64
0000013372	0000000019	46.770569	-96.903488	1232	69
0000013372	0000000020	46.772430	-96.903427	1439	81
0000013372	0000000021	46.773598	-96.903397	1569	88
0000013372	0000000022	46.773659	-96.903397	1576	89
0000013372	0000000023	46.774067	-96.903381	1621	91
