0000044929	0000000001	46.841328	-96.807747	0	0
0000044929	0000000002	46.841259	-96.807587	14	3
0000044929	0000000003	46.840740	-96.806419	121	23
0000044929	0000000004	46.840538	-96.806610	148	28
0000044929	0000000005	46.839428	-96.806625	271	50
0000044929	0000000006	46.838528	-96.806648	371	68
0000044929	0000000007	46.838528	-96.806190	406	73
0000044929	0000000008	46.838528	-96.805969	423	76
0000044929	0000000009	46.838539	-96.805710	442	78
0000044929	0000000010	46.838619	-96.805466	463	82
0000044929	0000000011	46.838669	-96.805351	473	83
0000044929	0000000012	46.838810	-96.805008	504	88
0000044929	0000000013	46.839020	-96.804398	556	95
0000044929	0000000014	46.839069	-96.804207	571	97
0000044929	0000000015	46.839077	-96.804108	579	99
0000044929	0000000016	46.839088	-96.803970	589	100
0000044929	0000000017	46.839077	-96.803764	605	102
0000044929	0000000018	46.839100	-96.803238	645	108
0000044929	0000000019	46.839100	-96.803078	657	110
0000044929	0000000020	46.839119	-96.802307	716	119
0000044929	0000000021	46.839119	-96.801765	757	125
0000044929	0000000022	46.839130	-96.800987	816	133
0000044929	0000000023	46.839130	-96.800316	867	141
0000044929	0000000024	46.839130	-96.800087	884	143
0000044929	0000000025	46.839130	-96.799751	910	147
0000044929	0000000026	46.839130	-96.799377	938	151
0000044929	0000000027	46.839130	-96.799225	950	153
0000044929	0000000028	46.838867	-96.799118	981	160
0000044930	0000000001	46.843620	-96.875328	0	0
0000044930	0000000002	46.843609	-96.874855	36	7
0000044930	0000000003	46.842758	-96.874847	130	33
0000044930	0000000004	46.842628	-96.874847	145	37
0000044930	0000000005	46.842060	-96.874847	208	54
0000044930	0000000006	46.842049	-96.873199	334	83
0000044930	0000000007	46.842960	-96.873177	435	97
0000044930	0000000008	46.843060	-96.873184	446	99
0000044930	0000000009	46.843178	-96.873215	459	101
0000044930	0000000010	46.843380	-96.873276	482	104
0000044930	0000000011	46.843510	-96.873306	497	106
0000044930	0000000012	46.843899	-96.873299	540	112
0000044930	0000000013	46.843929	-96.873009	562	114
0000044930	0000000014	46.843948	-96.872849	575	116
0000044930	0000000015	46.843960	-96.872681	587	117
0000044930	0000000016	46.843967	-96.872528	599	118
0000044930	0000000017	46.843960	-96.871956	643	122
0000044930	0000000018	46.843948	-96.871521	676	126
0000044930	0000000019	46.843929	-96.869995	792	137
0000044930	0000000020	46.843910	-96.868568	900	148
0000044930	0000000021	46.843887	-96.867355	992	158
0000044930	0000000022	46.843880	-96.866470	1060	165
0000044930	0000000023	46.843868	-96.865921	1101	169
0000044930	0000000024	46.843849	-96.864807	1186	177
0000044930	0000000025	46.843838	-96.864510	1209	180
0000044930	0000000026	46.843849	-96.864426	1215	180
0000044930	0000000027	46.843849	-96.864349	1221	181
0000044930	0000000028	46.843937	-96.863701	1271	186
0000044930	0000000029	46.843990	-96.863380	1296	188
0000044930	0000000030	46.843998	-96.863205	1310	190
0000044930	0000000031	46.843998	-96.862137	1391	198
0000044930	0000000032	46.843998	-96.861916	1408	201
0000044930	0000000033	46.844048	-96.861916	1413	202
0000044930	0000000034	46.844120	-96.861916	1421	204
0000044930	0000000035	46.844479	-96.861908	1461	212
0000044930	0000000036	46.845039	-96.861900	1524	224
0000044930	0000000037	46.845417	-96.861885	1566	233
0000044930	0000000038	46.845829	-96.861900	1612	242
0000044930	0000000039	46.845978	-96.861809	1630	243
0000044930	0000000040	46.846058	-96.861740	1640	243
0000044930	0000000041	46.846088	-96.861694	1645	243
0000044930	0000000042	46.846107	-96.861664	1648	244
0000044930	0000000043	46.846130	-96.861641	1651	244
0000044930	0000000044	46.846138	-96.861618	1653	244
0000044930	0000000045	46.846157	-96.861588	1656	244
0000044930	0000000046	46.846169	-96.861557	1659	244
0000044930	0000000047	46.846199	-96.861511	1664	244
0000044930	0000000048	46.846249	-96.861389	1675	245
0000044930	0000000049	46.846371	-96.861130	1699	246
0000044930	0000000050	46.846539	-96.860741	1734	247
0000044930	0000000051	46.846680	-96.860428	1762	249
0000044930	0000000052	46.846779	-96.860199	1783	250
0000044930	0000000053	46.846840	-96.860069	1795	250
0000044930	0000000054	46.846870	-96.859970	1803	251
0000044930	0000000055	46.846928	-96.859818	1816	251
0000044930	0000000056	46.846970	-96.859665	1829	252
0000044930	0000000057	46.847031	-96.859489	1844	252
0000044930	0000000058	46.847080	-96.859314	1858	253
0000044930	0000000059	46.847160	-96.858986	1884	254
